"","TIME","AUT","BEL","CZE","DEU","DNK","ESP","EST","EU27","FRA","GBR","GRC","HUN","IRL","ITA","LTU","LUX","LVA","NLD","POL","PRT","SVK","SVN","SWE"
"684","2003-12",10.5606870369595,15.2162866192365,-6.84963413594241,-6.62071398838007,-5.73457127252867,-0.74894208654614,0.989378320003646,-5.9568220158172,3.81431252874562,3.25544235551326,7.97183271609558,-7.16985455110889,-5.73039129359265,-1.04705399291538,-8.09060304687201,-0.943552622987377,3.57396413031811,2.25298693412754,1.77435414834162,5.14518905005844,-24.8340935891262,15.9523665069248,-3.8284937884678
"685","2004-01",-8.10075378153274,-24.6546050444153,-14.2305271747081,-0.217265958506298,4.46118192352261,-2.5014580196523,-3.59535545078923,5.52995481210062,-3.28382156605659,-1.41619820400236,-2.31747700769082,4.76124225751384,1.25982710583142,-4.98007851479438,10.7927657357925,3.02344380923026,13.3975748798664,3.97632872278592,-18.4298191876309,-9.95166595379562,-18.5991028817183,-14.3287227385171,3.11969914074484
"686","2004-02",-4.08744056412742,17.0263124037592,30.8752242249826,6.04269121964472,0.721020521353285,5.36055340994095,-0.264499888722527,1.82938449292796,1.01952385079172,-0.336167202467598,-1.3489398384233,-18.0436996039414,0.0085934695589429,3.84562633062768,-20.9265142040342,-2.76284736702556,-12.120625512599,-2.23664713197521,12.2555058120952,-3.19655438974593,20.3632081753783,2.19605547391254,-1.0655562309494
"687","2004-03",6.01573495987187,1.95296047932209,-12.3856964180666,-3.33953846858925,2.47797356828194,-2.59637246699459,-2.74810957201576,-1.25688258470029,2.29605436507694,-1.07384357855711,3.64375202085124,26.5617349490634,5.15314728547537,4.36373557620188,30.1857201539484,10.6715321115454,20.9802238467291,-3.20936154417319,9.15368600509804,10.0739778590477,2.85605685614942,-1.42415369321069,4.84877114277132
"688","2004-04",1.64594850273297,1.74245429762226,-1.41430217153342,4.63079862148643,8.10317033852769,-0.188113476156935,25.6327137656803,2.93222746452515,-5.11021924044567,-3.3129268040748,2.49783389367997,11.0325499016517,-0.331008186808136,-0.825726017029578,8.79250745060375,-0.72908954768484,26.040324487704,6.73850427907214,21.3126507219771,-5.52999473631042,-7.35251194424002,0.838897438414715,0.598790448012314
"689","2004-05",-1.12881411075458,-7.07838597282063,-0.0766545770672191,-2.64823997173965,-6.78993935778905,0.902989301097267,-9.64152816868726,-1.89522101622246,7.29819644085879,1.48424222373437,-6.80383409160053,-8.90352226361803,0.426385524046415,-3.05520060741014,-8.08060265046896,2.1895581034913,-34.6100018646125,-8.05593691320721,-36.8315429478246,3.91056578643764,37.2677804808475,1.51509893589918,-1.55307088812602
"690","2004-06",5.39478930960091,-3.06031284111461,1.60603638380736,1.09717591658385,6.43131399317406,1.53985309159102,-26.2409811475466,-1.01485832164467,-3.27175383891274,-0.0697146082406112,15.6241588714582,-10.2414877864892,1.27935059803339,-1.69842102234436,-9.70735083385721,-4.24228850895855,-19.0235609348893,5.26316465897552,-17.1524852870394,-6.74474986930135,-32.10869968821,-3.65651274841917,4.34749422551328
"691","2004-07",-0.441729873890703,-6.99212734870502,-0.366280667886881,0.0324524924922048,-2.04429301533221,0.442186186578181,7.53969043978304,-0.178490451333838,-0.0127730233746469,-0.544901319210775,-15.4975003673358,4.50746230171853,3.42204293681867,3.0478801609345,-5.86652331663992,1.36528753062949,33.3034125651815,-1.12943836586801,3.49237114227542,0.00783201511298135,-0.921287257813077,6.61919187772526,-4.32473951913199
"692","2004-08",-6.96171017880156,10.0333497205196,-1.80834549455479,-3.52054616750419,3.53964194373401,-3.21671752711479,2.47045420192077,-2.65958188602141,-1.51045088449279,-0.0451077851087488,-1.92726792322645,-3.3791717572357,-1.6852846835071,-8.06308598796282,8.32167647753416,-3.34014697248785,13.4134275411977,-5.82918484413131,8.67169806948914,10.164646160903,25.7649957875779,-2.62872773016073,-1.5909493535001
"693","2004-09",6.46848229022048,-0.24084218515422,13.6072693935881,2.70763869707426,7.34117182096631,2.51449135985605,5.72153727203082,1.94478701236454,3.35937741268027,-0.792212824126584,2.68301129883261,-2.30354217878187,4.59719408575546,8.26425298370752,12.9085965235642,1.42037699857017,0.247362413512901,4.86890356685188,-10.6526702527293,-0.532322777091614,-10.853730378574,-1.95172546036121,1.08632777554177
"694","2004-10",-5.15978917534759,5.52782248400079,-6.2209097626835,9.84849263502416,3.73711340206185,2.35856749113226,7.59422708033187,3.54528467388226,1.06068935844729,2.22427535358874,2.30347129014095,2.60652032856471,-0.0122820669539771,-2.65892609505726,-0.284356872303787,8.35184755960706,3.36063848411208,5.60212785649945,-0.536723508639033,0.904373534631559,1.03371367396443,0.221886820192792,0.942426510030642
"695","2004-11",8.19695423346684,-2.19063011930811,-0.893156512103194,-4.77577555310682,3.74445430346051,1.55488326696813,-2.16283090663632,-0.686157440725931,6.03835169318645,-1.08282185944825,10.5783351141,-6.09966443204111,-3.05276266614384,-1.27233844439565,0.210361454765539,-4.41412016393434,-1.41938212590249,-4.9751503004696,-9.20719991222555,8.72779728748462,4.06082169899483,0.551622661122472,0.036203545712016
"696","2004-12",6.35174127343487,8.5430690842463,-1.82455674406436,9.89826450642012,1.65925419089976,-3.26413686018596,2.83841687277102,-0.465739134546372,-3.92068298286409,-2.91357661341858,-8.64893216575766,17.0967804886777,0.156731885148494,7.32592123110848,11.7900635392031,3.16738289114605,8.04029829030326,3.48465681250802,9.0681837122038,-12.5931833265205,8.67690896011683,4.98228473384816,4.11878080406865
"697","2005-01",-13.1333278992792,-7.56163044089942,6.73158414198774,-15.7398613608783,0.664647484435474,3.6192449681058,7.85870135591609,2.93693065766019,0.749274521183982,2.28343436014387,2.67030672373095,-14.2815235559467,2.81095302569179,-6.11945773617048,-7.91064777061644,5.10734407617569,1.90360755941072,5.93635853764564,3.02658947941505,14.6823907682943,-1.0966623387166,6.10950039706203,-1.79383624243264
"698","2005-02",-7.99842953882203,-7.35792765168687,-16.1464871521595,4.20807272762858,-3.28458002507313,-2.6590025684203,-1.68959233531468,-4.23594113653508,-1.29384587910664,-8.33868121098382,-8.33976586316849,1.1307452084632,4.5634606461451,-0.811596436749317,0.733095068192146,-2.73491704961112,12.8069513800018,-20.2447386527137,-6.80306861247077,-9.45017293917459,-21.3392573991675,-13.9432740010271,-0.175148605226646
"699","2005-03",11.6485324224364,-1.95880257538203,15.8284846379235,2.18306496006628,0.2851711026616,-2.28086962407574,4.22691925962046,1.1465939081167,1.40535177565731,7.23811641664158,2.71073500637726,-3.52847501439254,-4.85862934738255,-1.37911034234722,-13.2840698434529,-7.4510584250515,-11.4375749510505,8.08740053408374,0.0674017191465041,-4.08715549797406,6.7921869208578,-2.76110078074475,-5.5996646954416
"700","2005-04",3.96682437274899,5.6569893662026,4.2193885841116,1.97785749577993,11.2106850495476,4.27212941069987,11.1124486674194,0.293845233894266,3.20339792694226,-1.63126356403196,3.67608515390891,4.96839689500498,7.63795740428931,6.32351201056216,15.7960323109003,-2.16339980213984,15.2256117603185,12.6670585620665,-10.72086865691,3.18791515046192,14.0712299956649,12.0292910820972,7.69349555184984
"701","2005-05",-4.64966751072002,2.0736469788046,5.46935001633758,-2.82595175421713,-9.5072059507206,-1.21814891959898,-6.3863847739615,-4.68212318090247,-5.4461601949598,-0.998335876487639,-8.83592490823484,0.507383439776709,-2.66939223557823,-30.5122470149663,-2.40500061841448,1.8054288491308,6.70782697254345,-13.548788532908,11.0532139472933,2.76776327148522,-1.73090309186542,-2.01871188920111,-3.2913753032688
"702","2005-06",6.55351828040284,8.23572558515922,-3.91406758638194,5.65723238876756,5.98510146416646,0.202983501114485,1.7644201246701,10.3620706455187,-0.183423472306609,0.0643146986727729,-0.844160120427693,3.44913488444953,0.0469959088183639,65.2851383653481,19.3721214670921,-1.94429788194481,-6.11151494462452,-0.704565840235102,6.00621843369111,20.2994057694354,1.99562407628193,7.15822292599712,-0.567732735080175
"703","2005-07",-7.89595754456049,-8.4458904981871,-3.25345373815184,-1.25224154336961,1.68040071093876,0.34912561588875,0.369455517558065,-3.1524342401637,-0.901076564918874,0.0547882121729556,4.84623788440497,1.61614990102639,-2.02754332140661,-7.29975547336218,-9.11347108976294,5.99798772659409,30.6433344868069,11.8215000364986,-4.59846360760838,-20.1742853972026,2.45795544430404,-8.74212157979581,1.25532735378561
"704","2005-08",3.92532755375833,5.43033914101738,5.31713450385891,-1.13098903837753,3.59923724773558,0.587633902150878,-2.84082204354432,-0.517371255059974,4.58748964028692,0.953665047787919,1.75065878860905,0.995959745459075,7.73150914219899,-3.39980941474598,-12.9697026705325,-0.707646940363686,-15.3653201253897,-8.17443485273563,0.500012061981367,-8.85499670668528,-7.62727965784224,-1.92454902534205,-0.437295945897816
"705","2005-09",1.92106090082357,-1.95176368725882,-12.8609384957785,-2.28761269981077,-3.14441291510085,0.537096945287958,2.96947762452979,0.201861833551677,2.36245161363882,-1.2747523210521,-2.69990319538393,-1.00997939797818,-3.56432396198486,-0.870158634419825,6.25690015690572,2.0614672304451,4.69834012913723,13.9633762168558,-12.1623051194551,11.3845828402354,2.43976740180563,4.8427860877071,4.64890418761643
"706","2005-10",-8.62505300868762,-4.08137993430215,10.1597064044987,9.3207279802186,1.29859846385303,-10.7957773926394,-7.59577160659612,-1.78511543260702,-11.5424243268079,-3.82109933336632,-2.53460259864386,-3.45635951604811,8.12352838373999,1.21332060803236,0.255170898012413,-3.43098884282817,5.48718837238843,-12.0317742683666,-5.2404045491981,-0.455764295235219,-1.17025062931746,-1.99389344184082,-3.6702677565164
"707","2005-11",2.93962426469621,9.16426065680834,-2.30906089993379,-10.7356652218546,-1.89947627608849,7.28909103641386,16.5310810163774,-0.751617644335768,11.9649940187622,1.46568001380468,3.9757443341466,9.58130291209363,-4.83794054617576,-3.57989622180447,9.51370067851857,0.107058580779871,7.40666419049311,1.55136377776831,0.9324759669326,2.48379078275457,-3.18669087377778,-1.17824034515032,-0.579937729502073
"708","2005-12",4.36113422508895,-10.2929005693043,6.00233622991334,6.96221254480531,2.34262948207172,3.58590544573614,7.51849177894442,-1.66570410065805,-3.91713620567496,15.3224095215911,-5.13204946707501,-2.11438733299724,4.60096772509698,-1.52097913073838,6.3361193469135,-2.20858234127252,0.201295446931058,-0.712625488807042,1.47689645063718,1.54907437976045,-2.16861596988444,1.98624478536953,1.61699619186184
"709","2006-01",-0.768702609533968,16.7067574874099,-6.96496782333248,-2.39688334875521,-1.77514792899408,5.57730020000793,-3.33112482003655,11.3493793809762,-0.262190696912233,-18.6836477640489,2.59579001188808,-3.91078380708962,-4.16267155055877,7.89746127292174,-5.61055221460425,17.9764078525794,-3.53768132834817,9.86233068663805,1.95922798473587,-0.151594209175118,4.57757627174375,4.12833819665293,-3.74046114520637
"710","2006-02",-6.42620267195172,2.75415783192649,2.38982915850995,-4.21177438174907,0.459733671528216,-1.36970219762462,2.2385392039813,-3.2785587345941,0.868442671047999,5.30580635235981,5.3586164521053,-2.37671126040845,2.56119677062057,-2.86154222181936,13.7726065579922,-18.0942717970329,5.01998820041699,-3.26262287171113,3.56219029683263,-2.68696500919826,-1.06193182845493,-1.43620134963694,-0.174878289069046
"711","2006-03",14.9671601828862,-1.88687586446725,0.80220212944577,6.70872584185739,0.50497080637526,3.71378503050648,-13.0597939154261,-0.216854251484626,-2.09947643979059,0.653200623810822,-2.0583230911357,-3.62592614005802,-1.20722875686056,0.0205058106114435,6.42585557141368,5.84031925014238,8.30243509023598,6.85562808979011,-1.84867471746332,-1.10708373617352,7.15087764468323,-0.627217781114898,0.834672853869423
"712","2006-04",-11.7015023550555,0.221528765491011,5.53970614047056,-2.03041062053006,4.90657874077564,-2.81262767159096,15.910078995375,0.384226076248062,5.45840241011106,0.54115088551855,-0.0659353632652723,9.07719605628444,-3.17200044885415,-4.52327901742044,-2.64451101816416,4.87766921827675,9.34157564844678,-8.06134630091094,6.6373575643434,-0.162794444758493,2.65180766302917,1.04715677120091,4.40275209557795
"713","2006-05",7.25222572426006,1.96451623988521,-0.850006458877324,2.99595036506487,5.28324478036369,-0.204432265802603,18.362635333768,1.32339244955598,-6.33828608777475,1.22122672488102,1.16163907777547,-5.88145669826838,-1.10111580109237,4.08716529158173,0.474847139598132,16.4620065493443,1.7989889300568,1.62041885471912,-0.462480884235976,-4.16986591117161,2.20615832087172,0.308316418346026,0.207864439403669
"714","2006-06",-8.39804031807475,-13.1446668119812,-7.31566098973814,-5.27803371010867,-2.38112161489801,-0.744320347670588,-6.72724409727278,-2.34405741030201,5.25362754770557,-2.7991057620877,-3.24155963667796,-3.85895802096484,-1.64611036891287,-1.51075492710272,7.42096242430817,-10.4753883319482,0.0489121171350662,0.749950383510702,0.593231085729654,2.83941272980284,-8.92411170880771,-6.39626856503958,-0.192640964460623
"715","2006-07",4.40595473390318,7.83727705692436,6.16788022766556,2.59817770485804,-7.73991553808068,-0.447024271250011,-0.943194109211984,-1.51872507103508,-10.732106012197,0.583894209141161,0.533521682271837,-7.86969477990298,4.14021461636948,-3.84858359136859,-0.253585983822313,-4.55884061182547,-0.945245990645252,-3.18826680462799,3.18860332614741,-2.46810744137234,-6.71813834989696,2.68947460491841,1.64980128761077
"716","2006-08",8.33181378924442,-4.82281633214437,3.01704352046833,-0.630875376163571,1.2232657248836,2.58249299436945,17.2694357155542,2.05731467339739,13.8605747067561,-0.160440827943398,-5.89868578949997,3.18113935380312,1.97470132596831,6.51419134563679,11.1543799101216,-2.79339839610289,8.98762560612636,-2.87164382179114,1.35967091341186,-0.532291492236002,4.50016157867406,4.10842823674189,-1.47313498435095
"717","2006-09",-7.1527615389528,2.14345750486428,-3.66150699090723,7.57289516750769,-0.615936379229693,-1.23668120168534,-9.11635975257065,0.799455232676108,-8.75601691484096,4.8638627562629,3.86152745518204,5.46434416569238,-1.52536198207757,-1.00701836944068,-1.19571042303954,-2.79116068057575,7.38958531372972,5.14957950306609,2.57021428858512,-0.293968473452252,9.57989860382708,1.23657482300098,1.00610806725929
"718","2006-10",1.3796091380021,0.769122147815224,5.50569216353804,-1.85434787366209,0.90217306032793,-3.25235724500434,0.336198684637348,-0.817577413215121,1.2079304330677,-5.52174845868319,-0.0577772046657149,-2.68502805123361,-5.15208601064612,-0.64067541569635,5.85013219742849,0.483405908179541,3.94655823537327,0.658187926853215,5.00474237944791,2.58709713638356,-7.33931531277828,-0.913214600589577,-4.1719333404323
"719","2006-11",2.92035383717256,-1.46568598770212,-1.25091827596038,7.87571640536952,-0.272119421551863,5.80003119181319,5.54931429068598,3.65565725220658,-3.94894684601847,0.489112892275085,-0.435210928584102,-4.69003735640228,-5.26835614841053,5.62391726941693,-6.03936379471112,8.20129075449052,9.65629631393063,-1.06739298024623,-2.9544980826676,-4.04967155880825,4.85510929961983,2.63096958081314,2.41437574632331
"720","2006-12",-4.3856441189501,-3.35554889531591,-0.694726503568429,10.1120542377939,-2.01138224058626,0.850423733232459,5.89722376517571,-0.46810977449407,2.33047623877871,0.986079755788906,14.6826875900528,2.35909296820501,-8.95646811890852,-8.90643873007968,2.57918062167818,-1.09408495290269,7.03908289640794,8.01810997789748,-0.975278813524044,-1.50082825412905,7.62755530372496,-3.13382500732479,1.86987428255892
"721","2007-01",0.478895210575526,3.67606048834857,3.24687371057115,-30.515016217367,1.19341236375209,-2.90528440488983,0.650987278952755,-1.57638912846791,9.3691918816445,-0.0844830056500475,-9.64695247765537,13.8210591118679,29.1396455114305,11.3218849789313,7.65320102284383,-1.32132004309341,0.616696005480912,-4.80120676975622,0.63723820150558,2.61644445018635,-21.5407426062678,-1.40897225152433,6.497494677422
"722","2007-02",-0.359500296404264,-0.560136942113282,1.96764702909131,-6.04875574983978,4.10409623398067,-5.65338309676115,3.97640197663076,-2.85590683699553,-4.53224573030845,-2.31116778646519,-3.6190953759543,-18.8726001791068,-3.44515087378771,1.44783575089705,-5.49361503951222,-0.845306471901406,5.39485102745516,0.68765749038507,5.09159757879727,-2.49987498656341,38.6335644802142,9.5461583279386,-5.19383409674187
"723","2007-03",1.66585604791232,4.65283264840623,-0.925466102917361,22.4610753424659,-0.317196586360558,12.273456654063,1.7023178798991,4.53225913337202,-2.55319401426418,9.00054047654271,21.4538711575579,4.01183884362856,5.45857565172679,-1.18522221931753,9.39659728992234,7.14733505139255,-7.79275434429334,7.41174071333581,8.13022395369862,7.6949174197985,-17.0096128185721,5.26493539304832,3.89232675088204
"724","2007-04",-7.9562469642382,-8.0839327469076,-0.903785455299194,-10.4889052473027,-2.73505568603682,-14.2500026556893,-4.81886752903201,-6.41200720312815,0.467025104882757,-4.94920736338913,-17.2115126944563,-7.55933486786927,-2.1897757141406,-2.97160822511957,-3.24973731008957,-8.01440728716861,-5.51555468033624,-7.82699400775885,0.0123775320716409,-4.32812789783025,-2.83520987229901,-1.68609888344244,-3.28063804766636
"725","2007-05",3.8893099050539,5.99790159591389,-1.48010418498067,2.45069195946625,-2.96775198629069,9.4501516934277,2.51804671930184,4.44668400631497,3.44549630904618,-1.57488782283222,16.156165109823,0.447879674850984,0.935316624466701,5.41486377146659,20.7737812405467,-7.02359112475617,9.57999484709474,0.389819007353758,1.87082475995136,0.328955195455665,2.74802639815624,1.86871968198182,1.30008295317703
"726","2007-06",1.76073590157583,7.18379312156939,6.29364482638637,2.10829311522543,4.20647025768644,1.33032547477677,5.22750027026143,1.92504469024079,0.362660604746807,1.59852312666612,-4.63497623311549,8.96564467858949,-6.36161472284747,1.24904634437973,18.9527463353637,11.0193830546203,-0.136911664431355,11.9448666207442,1.27202251822016,9.88305000327713,2.33314130715846,4.865267190019,-1.7603004618454
"727","2007-07",-5.46370699420579,1.26484541555984,2.42066802253649,0.854251470413078,5.55427162776365,-4.86208850295039,-7.02198380562956,-0.0234688159614084,3.47281409440637,1.91249464187426,-8.77156865150299,-0.365499729355064,3.7411074645148,-5.61914165447123,-11.7850580108773,-2.45127869903201,-6.47636737617753,-10.2467729117293,1.28489883025523,10.3426641139139,-0.572165459247716,-3.74018080559764,3.77893193034169
"728","2007-08",6.36843095386618,-9.16357618666557,-4.46174320996319,3.09653882574382,-0.707925850240833,3.04238860243436,5.75741848422269,0.278358892459456,-0.766709355659485,-2.26011858762969,6.17197187433811,15.8095781712163,-3.7608694250486,5.424328403488,13.1168472869805,2.76259227704415,-0.413437194079177,8.57274644510235,-2.4888828112009,-15.4999019680957,0.549756157414377,3.88169466049311,-1.53709306235424
"729","2007-09",-8.91604289206288,9.75942759972228,3.67895607295592,2.19169999401587,4.02058066887173,-4.98036034591926,-7.67355471300633,-2.02425366311152,-2.4031792236145,7.29609641092694,3.08839606841328,-13.2244424841885,-3.82249593390313,-6.33693087976531,-4.72644635938049,3.3729680323488,-1.7930378701948,-5.8314781106406,4.8967146514315,5.86705443320821,0.556803176165311,-2.2052988158922,-3.9607613114767
"730","2007-10",11.6770359623891,-2.37663197590825,2.14345436027427,-2.56795647044921,0.0635952515545586,2.65032671877347,-2.39347734881596,0.575433255756647,2.10934086738707,-3.15177258179537,-8.46710195562649,0.032722452488814,-2.90405237201051,2.23469561120007,4.62852314442193,0.850923596397211,2.37013245180601,-0.397484394559966,-4.18899635991895,1.33420503709813,2.27960855416613,6.27220235491195,4.26746719391481
"731","2007-11",-2.45281160410575,-3.13956431034621,-0.223211028488937,2.21460115756756,8.22682013982064,-0.241162471630846,7.35158663729741,0.0729404187826238,-1.67155391759751,-3.22666322448814,5.04497725259424,-8.68427231752101,-4.57247325681241,1.06935277531845,12.325194915936,-1.07187522442639,-4.86414914243712,0.910149949678998,-2.61320454249654,-3.13187006276459,7.14319525164588,-5.38344382649238,0.764164944282326
"732","2007-12",6.19089054586035,3.32840259937984,8.10221782989651,1.01866643093657,-0.345817564922361,14.1411516720058,-7.24048221097443,3.06322194328738,12.7799438371742,0.367942585639213,-7.93399360834428,-2.09912145014928,-15.1317605729484,1.44149917496919,-13.656747160157,11.608008615327,-7.63810766892714,-8.39969124490665,8.50920479927989,1.80774206129985,-10.5984491972085,5.86275516646185,19.603221038902
"733","2008-01",-4.81354689244403,-3.10085950346991,0.0910544448363356,-3.92834254495108,-3.3261310809926,-19.8833660125774,3.30997781425507,-1.97808215020083,-13.0747030347304,-1.86902008465868,11.4697605013431,22.8410596018219,45.9486181814662,-6.7178226325171,19.874345399295,-11.274342096959,1.16648391979684,2.32658800471779,1.49452878467471,0.840838069293762,18.5419032480036,-4.20463411688407,-24.1084284275303
"734","2008-02",5.75022188133266,5.21119802395835,-4.75462494247072,0.534629101624458,0.331865899085666,3.14978863699465,3.26189013196965,1.15960101730867,5.00390606505374,-10.8484928578244,2.42702204004476,-11.6704121592685,-18.1747918533938,-0.113573539816903,3.78639069366099,-14.013242609887,-12.3890418686807,25.0144727251636,2.48213654832234,3.95312375907143,6.29900108155003,-0.701021084908487,2.0543732340572
"735","2008-03",-10.6336200085678,0.352848629526913,0.638101262975384,-2.97486141143845,-8.24895369245309,-9.7664425811989,-3.61591256940716,-5.87005696156713,-1.89659739718075,23.7626944550017,-8.5272493190932,-7.53478426159471,-4.82401311796715,-10.693980495845,-4.23035997097809,13.9716987207258,-7.85155656518453,-16.1317216399887,-0.574775893501704,-3.6552771388707,-9.31189612051867,-3.56370703474657,-6.83506126266909
"736","2008-04",8.91672560509459,3.95093600324106,1.59369052757297,5.65084384748432,6.010888758093,4.56937314779843,-4.33110158188527,1.8587207985175,1.83674407381449,-8.10354477075526,20.7624296039349,8.06829284912382,4.44660297643456,9.51891415072151,-4.5329003541333,6.25937471386838,4.53151158393502,3.73966356079998,-3.29214852334832,2.69712923656835,11.4322925135279,16.4979298509511,6.29561412435967
"737","2008-05",-5.29945793421309,-3.90541411555601,-15.3085696264341,-9.93571121196184,-6.63474217502949,-9.24298114437324,-4.8143720884107,-4.45880174480865,1.5988265493216,-3.34338608946084,-18.0535070814977,-6.86304204112516,-24.1093565026504,-4.42105586606048,-15.540424532552,-3.76922225562443,-16.1679677420749,5.38047975748318,-0.710712631333453,-3.2805055194206,-11.0443524094748,-14.8455246128742,-4.31367270914947
"738","2008-06",12.4663477545358,0.214218899128769,16.6866397257883,5.07507628050681,-0.468297034118786,-10.2758653677904,-8.59080185288708,-1.11798362292952,-2.9679769447329,-4.38141840984041,1.68032289016591,-0.746369631767371,-31.2622392645202,-5.05179775648755,-7.17514043200264,2.0803172105551,-9.22117751158811,-7.7056625038195,3.18894411875609,-9.53010047943242,4.26764198355576,2.78225107201285,-7.97804951668855
"739","2008-07",-17.7474283074049,-5.50700140722854,1.80024471763928,-1.59442428025385,-5.20537714712472,-2.8625223574015,5.00539011802941,0.696536011164797,0.518472737261369,-4.73916495246416,-2.64298441149596,-5.41468072002923,121.769341494149,3.81700385319601,5.42446793444378,-0.00651651480726855,7.95094011037939,-2.17306111353719,-9.88188284267446,15.404022337972,5.17750289287703,2.3996781580598,-1.52494958710204
"740","2008-08",-5.42244637929617,2.36718843590152,-4.90516838375263,1.65911887466793,-2.02473804459151,-7.52250751878434,-15.4090289973637,-1.60103703715894,1.37147736976943,-2.64404515774867,6.33275859581359,9.71603220712579,-26.9463439888229,-5.77296779679234,-12.8915149964981,3.4267469914903,1.61555718783585,8.54793729900584,7.94007062905206,1.04702470007352,-3.54079622532951,-6.02121490035201,-0.433076177347918
"741","2008-09",8.33414596198119,-4.51802612410102,12.4746750679755,-3.18485061035226,-6.10324863300097,-6.52256463798255,-7.21946113015669,-2.25352162754466,-4.01496133304129,-5.01187902145298,-4.40869093724664,-3.11954395526993,-23.1178534951786,4.73894607483014,-0.255495457226443,1.69194228565124,-19.0892878964876,-9.08474167554675,-6.21034519976131,-3.29393147609481,-4.47807484428018,1.4647720746821,0.580149209924655
